/D (x=0.8) X,/D (x=0.8) Y,/CK (x=0.8) X,/CK (x=0.8) Y,/QD (x=0.8) X,/QD (x=0.8) Y
1.920000390625e-07,0,1.920000390625e-07,0.00312500000021861,1.920000390625e-07,1.7114148129816e-05
1.920001171875e-07,0,1.920001171875e-07,0.009375000000655833,1.920001171875e-07,6.117826393383146e-05
1.920002734375e-07,0,1.920002734375e-07,0.02187500000153027,1.920002734375e-07,0.0001739312445802008
1.920004532321217e-07,0,1.920004532321217e-07,0.03625856973640699,1.920004532321217e-07,0.0002732143021690723
1.920007153063475e-07,0,1.920007153063475e-07,0.05722450779715555,1.920007153063475e-07,0.000395535542672468
1.920012196823016e-07,0,1.920012196823016e-07,0.0975745841246094,1.920012196823016e-07,0.0005587559702710618
1.920020560324085e-07,0,1.920020560324085e-07,0.164482592678405,1.920020560324085e-07,0.0006800659045376266
1.920035772751778e-07,0,1.920035772751778e-07,0.2861820142236736,1.920035772751778e-07,0.0006239065820526843
1.920058713916644e-07,0,1.920058713916644e-07,0.4697113331539012,1.920058713916644e-07,0.0002989522849040605
1.920079356958322e-07,0,1.920079356958322e-07,0.6348556665784629,1.920079356958322e-07,1.645363222981367e-05
1.920089678479161e-07,0,1.920089678479161e-07,0.7174278332907439,1.920089678479161e-07,-6.951775701573648e-05
1.9201e-07,0,1.9201e-07,0.8,1.9201e-07,-0.000136555433733051
1.920101043756894e-07,0,1.920101043756894e-07,0.8,1.920101043756894e-07,-0.000255957707433916
1.92010156563534e-07,0,1.92010156563534e-07,0.8,1.92010156563534e-07,-0.0003075992750891832
1.920102609392234e-07,0,1.920102609392234e-07,0.8,1.920102609392234e-07,-0.0004084751641339008
1.920104696906021e-07,0,1.920104696906021e-07,0.8,1.920104696906021e-07,-0.0005812491744850825
1.92010795748068e-07,0,1.92010795748068e-07,0.8,1.92010795748068e-07,-0.0007910922633318231
1.920114478629999e-07,0,1.920114478629999e-07,0.8,1.920114478629999e-07,-0.001012152429384147
1.920127520928636e-07,0,1.920127520928636e-07,0.8,1.920127520928636e-07,-0.001022102642977924
1.920149150570228e-07,0,1.920149150570228e-07,0.8,1.920149150570228e-07,-0.0006377027446760054
1.920176883496585e-07,0,1.920176883496585e-07,0.8,1.920176883496585e-07,-0.0001508167198355814
1.920211485950271e-07,0,1.920211485950271e-07,0.8,1.920211485950271e-07,0.0001177769533465416
1.920254529407677e-07,0,1.920254529407677e-07,0.8,1.920254529407677e-07,0.0001589664911508433
1.920310141203606e-07,0,1.920310141203606e-07,0.8,1.920310141203606e-07,0.0001035230182222088
1.920378270076316e-07,0,1.920378270076316e-07,0.8,1.920378270076316e-07,4.794379629465749e-05
1.920428610196488e-07,0,1.920428610196488e-07,0.8,1.920428610196488e-07,2.32371790624643e-05
1.920482743296725e-07,0,1.920482743296725e-07,0.8,1.920482743296725e-07,8.099797938875026e-06
1.920527276891313e-07,0,1.920527276891313e-07,0.8,1.920527276891313e-07,3.767508853566164e-06
1.920555776208386e-07,0,1.920555776208386e-07,0.8,1.920555776208386e-07,3.138320774952735e-06
1.920596707481599e-07,0,1.920596707481599e-07,0.8,1.920596707481599e-07,-1.435935901883958e-06
1.920625367561246e-07,0,1.920625367561246e-07,0.8,1.920625367561246e-07,-2.604121817459155e-06
1.92066163290696e-07,0,1.92066163290696e-07,0.8,1.92066163290696e-07,-2.126935705832887e-06
1.920699801341159e-07,0,1.920699801341159e-07,0.8,1.920699801341159e-07,-2.219571174056886e-06
1.920739040054016e-07,0,1.920739040054016e-07,0.8,1.920739040054016e-07,-1.315128705089365e-06
1.920791512948407e-07,0,1.920791512948407e-07,0.8,1.920791512948407e-07,-1.565710661090057e-06
1.920863741574245e-07,0,1.920863741574245e-07,0.8,1.920863741574245e-07,-9.299178399235197e-07
1.920966678402905e-07,0,1.920966678402905e-07,0.8,1.920966678402905e-07,-1.025739277418141e-06
1.921091227498432e-07,0,1.921091227498432e-07,0.8,1.921091227498432e-07,-2.846352986027687e-07
1.921248986066271e-07,0,1.921248986066271e-07,0.8,1.921248986066271e-07,-1.745359425943324e-07
1.921465138187353e-07,0,1.921465138187353e-07,0.8,1.921465138187353e-07,1.953822937749912e-07
1.921819274089045e-07,0,1.921819274089045e-07,0.8,1.921819274089045e-07,-1.319484739806146e-07
1.922507259052384e-07,0,1.922507259052384e-07,0.8,1.922507259052384e-07,2.270714520555711e-07
1.923883228979063e-07,0,1.923883228979063e-07,0.8,1.923883228979063e-07,-1.453583330234563e-07
1.9251e-07,0,1.9251e-07,0.8,1.9251e-07,2.35600634310869e-07
1.925100390625e-07,0,1.925100390625e-07,0.7968749999979865,1.925100390625e-07,-2.92839212109986e-05
1.925101171875e-07,0,1.925101171875e-07,0.7906249999975492,1.925101171875e-07,-8.768509256163122e-05
1.9251015625e-07,0,1.9251015625e-07,0.7874999999973307,1.9251015625e-07,-0.0001208134210874857
1.92510234375e-07,0,1.92510234375e-07,0.7812499999968934,1.92510234375e-07,-0.0001817621348430534
1.92510390625e-07,0,1.92510390625e-07,0.768749999996019,1.92510390625e-07,-0.0003415289112098882
1.925106391280612e-07,0,1.925106391280612e-07,0.748869755103854,1.925106391280612e-07,-0.000517148250317984
1.925111361341835e-07,0,1.925111361341835e-07,0.7091092653195242,1.925111361341835e-07,-0.0007759916178165341
1.925121301464281e-07,0,1.925121301464281e-07,0.6295882857508646,1.925121301464281e-07,-0.001019538713579635
1.925141181709173e-07,0,1.925141181709173e-07,0.4705463266135454,1.925141181709173e-07,-0.0009587503855878551
1.925171891394392e-07,0,1.925171891394392e-07,0.2248688448639728,1.925171891394392e-07,-0.0003020389655327417
1.925185945697196e-07,0,1.925185945697196e-07,0.1124344224306354,1.925185945697196e-07,0.0003035791883871042
1.9252e-07,0,1.9252e-07,0,1.9252e-07,0.001190113043897837
1.925200966037803e-07,0,1.925200966037803e-07,0,1.925200966037803e-07,0.001316328314732559
1.925202898113407e-07,0,1.925202898113407e-07,0,1.925202898113407e-07,0.001617291585987577
1.925206762264616e-07,0,1.925206762264616e-07,0,1.925206762264616e-07,0.002106427626449748
1.925207674260766e-07,0,1.925207674260766e-07,0,1.925207674260766e-07,0.002195028963162227
1.925209498253066e-07,0,1.925209498253066e-07,0,1.925209498253066e-07,0.002355251563185788
1.925213146237665e-07,0,1.925213146237665e-07,0,1.925213146237665e-07,0.002591841944693889
1.925218363424312e-07,0,1.925218363424312e-07,0,1.925218363424312e-07,0.002784480388540645
1.925220972017635e-07,0,1.925220972017635e-07,0,1.925220972017635e-07,0.002826245819741348
1.925226189204282e-07,0,1.925226189204282e-07,0,1.925226189204282e-07,0.002840087044477645
1.925236623577577e-07,0,1.925236623577577e-07,0,1.925236623577577e-07,0.002682507510706636
1.925257492324166e-07,0,1.925257492324166e-07,0,1.925257492324166e-07,0.002113797100560834
1.925289066622556e-07,0,1.925289066622556e-07,0,1.925289066622556e-07,0.001300889099443492
1.925326428941359e-07,0,1.925326428941359e-07,0,1.925326428941359e-07,0.0006866066307562511
1.925368646555998e-07,0,1.925368646555998e-07,0,1.925368646555998e-07,0.000331250155310366
1.925412909578993e-07,0,1.925412909578993e-07,0,1.925412909578993e-07,0.0001398104124010466
1.925460441215584e-07,0,1.925460441215584e-07,0,1.925460441215584e-07,-0.0001718942995516121
1.925511985484722e-07,0,1.925511985484722e-07,0,1.925511985484722e-07,-0.0008475936124439405
1.925564502922681e-07,0,1.925564502922681e-07,0,1.925564502922681e-07,-0.001490142594755703
1.925613730543945e-07,0,1.925613730543945e-07,0,1.925613730543945e-07,-0.001722607955287473
1.925663005161863e-07,0,1.925663005161863e-07,0,1.925663005161863e-07,-0.00134237367509275
1.925719245010628e-07,0,1.925719245010628e-07,0,1.925719245010628e-07,-0.0006077260056314324
1.925781244638264e-07,0,1.925781244638264e-07,0,1.925781244638264e-07,0.0001457733464909949
1.92585060274874e-07,0,1.92585060274874e-07,0,1.92585060274874e-07,0.00042284228364142
1.925947766069588e-07,0,1.925947766069588e-07,0,1.925947766069588e-07,0.0002699645600623405
1.926037747215502e-07,0,1.926037747215502e-07,0,1.926037747215502e-07,9.41154670982583e-05
1.926133204764256e-07,0,1.926133204764256e-07,0,1.926133204764256e-07,2.487451481389948e-05
1.926245885761152e-07,0,1.926245885761152e-07,0,1.926245885761152e-07,1.120911254510813e-05
1.926402564860188e-07,0,1.926402564860188e-07,0,1.926402564860188e-07,1.36956948900372e-07
1.926631349667792e-07,0,1.926631349667792e-07,0,1.926631349667792e-07,1.384061901275594e-06
1.926998525189335e-07,0,1.926998525189335e-07,0,1.926998525189335e-07,-7.383143581472484e-07
1.927528897103129e-07,0,1.927528897103129e-07,0,1.927528897103129e-07,8.043161355078442e-07
1.92822350679949e-07,0,1.92822350679949e-07,0,1.92822350679949e-07,-7.383725825324731e-07
1.929133184034261e-07,0,1.929133184034261e-07,0,1.929133184034261e-07,6.811684598722731e-07
1.93e-07,0,1.93e-07,0,1.93e-07,-6.871582067463632e-07
1.930000390625e-07,0,1.930000390625e-07,0.003124999999953913,1.930000390625e-07,1.711082579384059e-05
1.930001171875e-07,0,1.930001171875e-07,0.009375000000391135,1.930001171875e-07,6.11748189970307e-05
1.930002734375e-07,0,1.930002734375e-07,0.02187500000126558,1.930002734375e-07,0.0001739281062653246
1.930004532306946e-07,0,1.930004532306946e-07,0.03625845556457133,1.930004532306946e-07,0.0002732103803250059
1.930007153038617e-07,0,1.930007153038617e-07,0.05722430893261307,1.930007153038617e-07,0.0003955318149121912
1.930012196761178e-07,0,1.930012196761178e-07,0.09757408942110461,1.930012196761178e-07,0.0005587521011254081
1.930020560183196e-07,0,1.930020560183196e-07,0.1644814655673963,1.930020560183196e-07,0.0006800634575520306
1.930035772194015e-07,0,1.930035772194015e-07,0.286177552123723,1.930035772194015e-07,0.0006239105629268568
1.930058713458273e-07,0,1.930058713458273e-07,0.4697076661870715,1.930058713458273e-07,0.0002989585158461939
1.930079356729137e-07,0,1.930079356729137e-07,0.6348538330927982,1.930079356729137e-07,1.64542337542686e-05
1.930089678364568e-07,0,1.930089678364568e-07,0.7174269165467204,1.930089678364568e-07,-6.951913236181577e-05
1.9301e-07,0,1.9301e-07,0.8,1.9301e-07,-0.0001365588088451108
1.930101043761974e-07,0,1.930101043761974e-07,0.8,1.930101043761974e-07,-0.0002559620293771835
1.930101565642961e-07,0,1.930101565642961e-07,0.8,1.930101565642961e-07,-0.000307603815525314
1.930102609404935e-07,0,1.930102609404935e-07,0.8,1.930102609404935e-07,-0.000408479646256174
1.930104696928883e-07,0,1.930104696928883e-07,0.8,1.930104696928883e-07,-0.0005812544226437229
1.930107957530345e-07,0,1.930107957530345e-07,0.8,1.930107957530345e-07,-0.0007910982467891484
1.930114478733268e-07,0,1.930114478733268e-07,0.8,1.930114478733268e-07,-0.001012155759608082
1.930127521139115e-07,0,1.930127521139115e-07,0.8,1.930127521139115e-07,-0.001022100515041365
1.930149150819167e-07,0,1.930149150819167e-07,0.8,1.930149150819167e-07,-0.0006376947371808526
1.930176883769102e-07,0,1.930176883769102e-07,0.8,1.930176883769102e-07,-0.0001508089732832821
1.930211486346162e-07,0,1.930211486346162e-07,0.8,1.930211486346162e-07,0.0001177810968396686
1.930254529818601e-07,0,1.930254529818601e-07,0.8,1.930254529818601e-07,0.0001589667660337169
1.930310141638837e-07,0,1.930310141638837e-07,0.8,1.930310141638837e-07,0.0001035204270571391
1.930378203214888e-07,0,1.930378203214888e-07,0.8,1.930378203214888e-07,4.798280070747094e-05
1.930428539748592e-07,0,1.930428539748592e-07,0.8,1.930428539748592e-07,2.326518620806706e-05
1.930482677321561e-07,0,1.930482677321561e-07,0.8,1.930482677321561e-07,8.116193014114726e-06
1.930527208716845e-07,0,1.930527208716845e-07,0.8,1.930527208716845e-07,3.773808223368395e-06
1.930555774252903e-07,0,1.930555774252903e-07,0.8,1.930555774252903e-07,3.136251962861711e-06
1.930596721874853e-07,0,1.930596721874853e-07,0.8,1.930596721874853e-07,-1.435869654763504e-06
1.930625391871898e-07,0,1.930625391871898e-07,0.8,1.930625391871898e-07,-2.603220552088845e-06
1.930661647584635e-07,0,1.930661647584635e-07,0.8,1.930661647584635e-07,-2.126687663324122e-06
1.93069981550185e-07,0,1.93069981550185e-07,0.8,1.93069981550185e-07,-2.219200135617707e-06
1.930739056581518e-07,0,1.930739056581518e-07,0.8,1.930739056581518e-07,-1.314773033438624e-06
1.930791538274819e-07,0,1.930791538274819e-07,0.8,1.930791538274819e-07,-1.565499338887372e-06
1.930863774427272e-07,0,1.930863774427272e-07,0.8,1.930863774427272e-07,-9.29763145670105e-07
1.930966724796361e-07,0,1.930966724796361e-07,0.8,1.930966724796361e-07,-1.025632712087753e-06
1.931091281406689e-07,0,1.931091281406689e-07,0.8,1.931091281406689e-07,-2.844026852060307e-07
1.931249057010048e-07,0,1.931249057010048e-07,0.8,1.931249057010048e-07,-1.745510157610386e-07
1.931465239336768e-07,0,1.931465239336768e-07,0.8,1.931465239336768e-07,1.95418779187722e-07
1.931819454063609e-07,0,1.931819454063609e-07,0.8,1.931819454063609e-07,-1.320039896711737e-07
1.932507635452745e-07,0,1.932507635452745e-07,0.8,1.932507635452745e-07,2.270812954698181e-07
1.933883998231017e-07,0,1.933883998231017e-07,0.8,1.933883998231017e-07,-1.454058025948624e-07
1.9351e-07,0,1.9351e-07,0.8,1.9351e-07,2.35610271834658e-07
1.935100390625e-07,0,1.935100390625e-07,0.7968749999982512,1.935100390625e-07,-2.928388785809338e-05
1.935101171875e-07,0,1.935101171875e-07,0.7906249999978139,1.935101171875e-07,-8.768523440969826e-05
1.9351015625e-07,0,1.9351015625e-07,0.7874999999975953,1.9351015625e-07,-0.0001208135531638032
1.93510234375e-07,0,1.93510234375e-07,0.7812499999971581,1.93510234375e-07,-0.0001817621112509743
1.93510390625e-07,0,1.93510390625e-07,0.7687499999962837,1.93510390625e-07,-0.0003415286384936732
1.935106391342888e-07,0,1.935106391342888e-07,0.7488692568941623,1.935106391342888e-07,-0.0005171515236023876
1.935111361528664e-07,0,1.935111361528664e-07,0.7091077706899195,1.935111361528664e-07,-0.0007759979882520729
1.935121301900215e-07,0,1.935121301900215e-07,0.6295847982814338,1.935121301900215e-07,-0.001019541654160891
1.935141182643317e-07,0,1.935141182643317e-07,0.4705388534644626,1.935141182643317e-07,-0.0009587398241999919
1.935171892087529e-07,0,1.935171892087529e-07,0.2248632997672836,1.935171892087529e-07,-0.0003020156052073659
1.935185946043765e-07,0,1.935185946043765e-07,0.112431649882423,1.935185946043765e-07,0.0003035980368886817
1.9352e-07,0,1.9352e-07,0,1.9352e-07,0.001190111578051996
1.93520096603386e-07,0,1.93520096603386e-07,0,1.93520096603386e-07,0.001316326327191756
1.935202898101579e-07,0,1.935202898101579e-07,0,1.935202898101579e-07,0.00161728810217081
1.935206762237018e-07,0,1.935206762237018e-07,0,1.935206762237018e-07,0.002106423001164763
1.935207674204416e-07,0,1.935207674204416e-07,0,1.935207674204416e-07,0.002195021850950596
1.935209498139213e-07,0,1.935209498139213e-07,0,1.935209498139213e-07,0.002355240833679663
1.935213146008807e-07,0,1.935213146008807e-07,0,1.935213146008807e-07,0.002591828495929913
1.935218338307961e-07,0,1.935218338307961e-07,0,1.935218338307961e-07,0.002783868246371759
1.935220934457538e-07,0,1.935220934457538e-07,0,1.935220934457538e-07,0.002825778505690849
1.935226126756692e-07,0,1.935226126756692e-07,0,1.935226126756692e-07,0.002840371458014516
1.935236511354999e-07,0,1.935236511354999e-07,0,1.935236511354999e-07,0.002685011434065377
1.935257280551614e-07,0,1.935257280551614e-07,0,1.935257280551614e-07,0.002119908095908629
1.93528880428993e-07,0,1.93528880428993e-07,0,1.93528880428993e-07,0.001306540693028889
1.935326109055898e-07,0,1.935326109055898e-07,0,1.935326109055898e-07,0.0006904781575174695
1.935368380903794e-07,0,1.935368380903794e-07,0,1.935368380903794e-07,0.0003326621770194823
1.935412560700639e-07,0,1.935412560700639e-07,0,1.935412560700639e-07,0.000141379830707583
1.935460025457616e-07,0,1.935460025457616e-07,0,1.935460025457616e-07,-0.0001680088129622506
1.935511545327397e-07,0,1.935511545327397e-07,0,1.935511545327397e-07,-0.0008412094190623651
1.935563994974441e-07,0,1.935563994974441e-07,0,1.935563994974441e-07,-0.001485342641881899
1.935613088730665e-07,0,1.935613088730665e-07,0,1.935613088730665e-07,-0.001723350267587804
1.935662332259421e-07,0,1.935662332259421e-07,0,1.935662332259421e-07,-0.001350351264331924
1.935718502632726e-07,0,1.935718502632726e-07,0,1.935718502632726e-07,-0.0006180560940158598
1.935780456634712e-07,0,1.935780456634712e-07,0,1.935780456634712e-07,0.000139215772195262
1.935849645994619e-07,0,1.935849645994619e-07,0,1.935849645994619e-07,0.0004222660365639411
1.935946917098866e-07,0,1.935946917098866e-07,0,1.935946917098866e-07,0.0002723690919625994
1.936037062312868e-07,0,1.936037062312868e-07,0,1.936037062312868e-07,9.478641053266546e-05
1.936132403682599e-07,0,1.936132403682599e-07,0,1.936132403682599e-07,2.504632272097263e-05
1.936244825054204e-07,0,1.936244825054204e-07,0,1.936244825054204e-07,1.133755917857357e-05
1.936401021943042e-07,0,1.936401021943042e-07,0,1.936401021943042e-07,1.520608917917146e-07
1.936629093368738e-07,0,1.936629093368738e-07,0,1.936629093368738e-07,1.388862452658004e-06
1.936994804426618e-07,0,1.936994804426618e-07,0,1.936994804426618e-07,-7.393495054988572e-07
1.937524223102387e-07,0,1.937524223102387e-07,0,1.937524223102387e-07,8.044301357664288e-07
1.938217220045334e-07,0,1.938217220045334e-07,0,1.938217220045334e-07,-7.398007280683641e-07
1.93912499654691e-07,0,1.93912499654691e-07,0,1.93912499654691e-07,6.803080972199612e-07
1.94e-07,0,1.94e-07,0,1.94e-07,-6.885076861101772e-07
1.940000390625e-07,0,1.940000390625e-07,0.003124999999556866,1.940000390625e-07,1.710824260531595e-05
1.940001171875e-07,0,1.940001171875e-07,0.009374999999994088,1.940001171875e-07,6.117217284384726e-05
1.940002734375e-07,0,1.940002734375e-07,0.02187500000086853,1.940002734375e-07,0.0001739256916608007
1.940004532266135e-07,0,1.940004532266135e-07,0.03625812907744234,1.940004532266135e-07,0.0002732058218801059
1.940007152978608e-07,0,1.940007152978608e-07,0.05722382886147009,1.940007152978608e-07,0.0003955272631403245
1.940012196634025e-07,0,1.940012196634025e-07,0.09757307220190055,1.940012196634025e-07,0.0005587471420833559
1.940020559931931e-07,0,1.940020559931931e-07,0.1644794554455836,1.940020559931931e-07,0.0006800606518463009
1.940035771561823e-07,0,1.940035771561823e-07,0.2861724945806539,1.940035771561823e-07,0.0006239156200698533
1.940058712865967e-07,0,1.940058712865967e-07,0.4697029277361368,1.940058712865967e-07,0.0002989667724334065
1.940079356432983e-07,0,1.940079356432983e-07,0.6348514638671323,1.940079356432983e-07,1.64554292481986e-05
1.940089678216492e-07,0,1.940089678216492e-07,0.7174257319326302,1.940089678216492e-07,-6.952030189625889e-05
1.9401e-07,0,1.9401e-07,0.8,1.9401e-07,-0.0001365621030826684
1.940101043767518e-07,0,1.940101043767518e-07,0.8,1.940101043767518e-07,-0.0002559663055631686
1.940101565651278e-07,0,1.940101565651278e-07,0.8,1.940101565651278e-07,-0.0003076083295906905
1.940102609418796e-07,0,1.940102609418796e-07,0.8,1.940102609418796e-07,-0.0004084845429167942
